video_path,label,split
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/hezbrjjjba.mp4,FAKE,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/fuodxwoanw.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/hvplvgwjzt.mp4,REAL,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/tbtsufhdet.mp4,FAKE,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/ftnkmsrrqs.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/nojgizgrbw.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/wfmxkxwhqp.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/nxipnkaszw.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/zueclxodar.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/rxlnbvevtr.mp4,REAL,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/orrqxnevvz.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/knkuclzcpq.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_00/dfdc_train_part_0/baiyzipjbr.mp4,FAKE,dfdc_train_part_0
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/eznsavfnav.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/ldnkwmffsg.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/ycsdkqevsj.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/ftfiuxqnrq.mp4,FAKE,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/jhjghxwhep.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/voauqwwpeg.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/lzhyzqtjsa.mp4,FAKE,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/kktjrfdacw.mp4,FAKE,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/vbkshpaqui.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/hvuhsugadn.mp4,FAKE,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/obrerthkpl.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/dmupfdcvca.mp4,REAL,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/luiqqsfzgz.mp4,REAL,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/etinaehykw.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/nbbxssrkhg.mp4,REAL,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/cbkwcykfex.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/bcpsomlspv.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/rcembihfll.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/biyldyzclj.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/dtzlalimdl.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/pksjrtzppp.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/eciygjkaco.mp4,REAL,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/ofsmavqaio.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/xfwbqizsya.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/vpamslbafq.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/xvifpjctlf.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/izwollgcyv.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/nzjaqsvwsi.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/bktrcdwbjx.mp4,FAKE,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/lqxtgdfifi.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/yezrqwimia.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/pbfpmtiaxt.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/yismsygbtj.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/rmhsahyvta.mp4,REAL,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/nioqtolubb.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/mivamcdkfj.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/bvaujcjgih.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/szkodmxxtz.mp4,FAKE,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/zlhvsxtmmv.mp4,FAKE,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/fmuleeyhxj.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/kuhopynref.mp4,FAKE,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/gidsqloxud.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/jhjwhhtilw.mp4,FAKE,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/ystdtnetgj.mp4,REAL,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/urpdwjsjkf.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/kthmgbrozc.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/jqrcaawsoe.mp4,REAL,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/soiiwyzmfe.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/pwftvlkjqp.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/kppsvwgyms.mp4,FAKE,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/yalemnjbma.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/fwxumlhoma.mp4,FAKE,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/deqyhpazkq.mp4,FAKE,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/otlcbjzoly.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/jpvkoxrueh.mp4,REAL,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/elpoqmgtcc.mp4,FAKE,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/bltrrevthi.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/lxprtdtlqx.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/akdaowzvvw.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/eosotoxzsv.mp4,FAKE,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/jorwbhypws.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/lsjvxakidz.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/zhkqkqmbsb.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/zbjlhzzbbj.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/mxedmyiofh.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/keikgjgled.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/mggmmokece.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/ygsjatfccn.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/yzasourxza.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/jznfyhhbwv.mp4,REAL,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/qhwndxvxrl.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/fpqhqpiiqq.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/fyqyindnzs.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/otbmvppkra.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/mjsdygsjds.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/vntbyeepdy.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/hqtgiyuuep.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/wqdsarmger.mp4,REAL,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/pkjhgyadnk.mp4,FAKE,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/qzvqikrtln.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/getnigqbls.mp4,FAKE,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/mdnwibsbiw.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/tnyabaexao.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/uuniyowdis.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/ooafcxxfrs.mp4,REAL,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/vxtqcieswl.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/piyckbokjg.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/wntzmklerl.mp4,FAKE,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/nlakalpoce.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/dbcfhbbqww.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/xlixnbjyhz.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/nprqsxxjae.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/gwyvzkvvld.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/wdfyezgwlx.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/whrmienink.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/uvcxmvabgx.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/nhvcsdbemf.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/fnhtrjggdb.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/ryggmbhrmc.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/crnkpgykgj.mp4,FAKE,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_00/dfdc_train_part_0/wcssbghcpc.mp4,FAKE,dfdc_train_part_0
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/zquignrzhj.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/nlrjrefadt.mp4,FAKE,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/ocozccwdhg.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/cdgrttukjn.mp4,REAL,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/btsbqigrcq.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/ueqbcbqpep.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/isebnqykad.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/uxuvkrjhws.mp4,REAL,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/cvznehgagq.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_00/dfdc_train_part_0/omrtielsni.mp4,FAKE,dfdc_train_part_0
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/ewenqgkepv.mp4,FAKE,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/nynwipdwwx.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/geezrhjaml.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/sobblmyurt.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/haiejrdivd.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_00/dfdc_train_part_0/fufcmupzen.mp4,REAL,dfdc_train_part_0
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/weeqaeyjgo.mp4,FAKE,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/nshinjeija.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/rpjyucgnhi.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/xoowpymrmj.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/hlxgwlqtde.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/xhvqggroxd.mp4,FAKE,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/rrrfjhugvb.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/qffjbxgkwd.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/oredhzwztp.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/jgrdzsjsqn.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/aculncmpqz.mp4,FAKE,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/pnyvxscgpl.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/zsnnktadbl.mp4,FAKE,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/nxtvazbmrk.mp4,REAL,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/kyxmtfyceu.mp4,FAKE,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/peysyddtmp.mp4,REAL,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/vzwilvmdia.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_01/dfdc_train_part_1/ijhhztmidr.mp4,REAL,dfdc_train_part_1
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_00/dfdc_train_part_0/jawgcggquk.mp4,REAL,dfdc_train_part_0
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/uimepvrlqw.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_08/dfdc_train_part_8/akkewboafl.mp4,FAKE,dfdc_train_part_8
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_03/dfdc_train_part_3/xgpicdcbrc.mp4,REAL,dfdc_train_part_3
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/oaguiggjyv.mp4,REAL,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/qeopftwnwe.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/uojvnnotwi.mp4,FAKE,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_09/dfdc_train_part_9/mwyczmwyyg.mp4,REAL,dfdc_train_part_9
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_06/dfdc_train_part_6/mnrnptdpec.mp4,REAL,dfdc_train_part_6
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/zozjzdrvtp.mp4,REAL,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_05/dfdc_train_part_5/sifoppndtt.mp4,FAKE,dfdc_train_part_5
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_02/dfdc_train_part_2/yrdrzkpxgz.mp4,REAL,dfdc_train_part_2
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_07/dfdc_train_part_7/mcwshpfold.mp4,REAL,dfdc_train_part_7
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_04/dfdc_train_part_4/lqqeejrhux.mp4,FAKE,dfdc_train_part_4
/home/jplinux/Deepfake_project/dfdc_data/dfdc_train_part_00/dfdc_train_part_0/wgddfhuvoq.mp4,FAKE,dfdc_train_part_0
