file_name,sharpness_score,label
1_wqmllzylmd_1.jpg,295.09116471245704,real
1_veqmvtcipb_1.jpg,541.8712252704663,real
1_aywwbfnvhk_0.jpg,542.4482776478199,real
1_kqkblcxaas_1.jpg,239.2696508036609,real
1_gcidegwthx_1.jpg,1900.7349594478455,real
0_sfqwnoixtm_1.jpg,1374.1735888889857,real
1_lrjxcwrzls_0.jpg,6377.450309996504,real
1_escwylyxap_1.jpg,1094.9370416131233,real
0_frwpjswdnr_0.jpg,3702.8148199043294,real
1_ldgxjgfrhj_2.jpg,2217.594181535841,real
1_dplskcpqne_0.jpg,1465.2983278288834,real
1_jghitsalsd_1.jpg,2114.9699713116333,real
1_pilxtozlrg_0.jpg,2395.5391113443306,real
1_rjgqkowhuj_0.jpg,1877.2700761289013,real
0_aagumdmtjk_1.jpg,495.90427902329714,real
1_kljvnozpfj_0.jpg,776.1375603904231,real
1_mbqctmgdhl_2.jpg,630.7779160908291,real
1_ishsjqqijm_1.jpg,5885.682166099548,real
1_eugyujwnza_2.jpg,308.62434729592394,real
1_brtujopkby_1.jpg,2406.7149540501205,real
1_brlfypwhcj_0.jpg,925.8556913366319,real
1_zswgzdclkx_1.jpg,1117.5253145646075,real
1_kgbeujsnix_1.jpg,1193.20018229987,real
0_uyrhbkmzat_2.jpg,1036.2542300083298,real
1_dqnvplfkrm_2.jpg,2733.045713349215,real
1_iqgrebkqto_2.jpg,527.4306160284549,real
1_tcwxsymxnn_0.jpg,703.7610483384042,real
1_iegsfsmgqv_0.jpg,816.4849854973345,real
1_ykvbsndwvl_1.jpg,2188.07627345899,real
0_rayekvigxv_2.jpg,2377.7124210279812,real
1_hqucoizzbg_0.jpg,805.167031757636,real
1_hwqatepsyz_0.jpg,1786.4867351346095,real
1_hwpminyase_2.jpg,3390.0304634431063,real
1_fljjrisqoy_1.jpg,812.5169712334363,real
1_ywmdubxqoy_1.jpg,1213.616677636556,real
0_ewuibihtuo_0.jpg,350.55823554301554,real
1_kljnmxtnft_2.jpg,4602.463677872622,real
1_ovysbfaapz_0.jpg,2072.578929356166,real
1_vtjtltcdfu_2.jpg,201.5502792415595,real
1_cibunztqcw_2.jpg,4421.004209868762,real
1_jlhmcnajch_2.jpg,4104.417347918347,real
1_gsqewoxbzm_2.jpg,1752.8665846221302,real
1_pomtnbjmsu_2.jpg,12241.083441677118,real
0_mbmiuwgixg_2.jpg,431.134146509246,real
1_yajhwipypq_0.jpg,1518.8300890014946,real
1_izfdlnfxre_1.jpg,702.3527844471516,real
0_pzkdefgfyc_2.jpg,250.99352527151302,real
1_zmbkkotccm_2.jpg,709.6853374682186,real
1_ysemreodsi_0.jpg,519.5602874529457,real
1_ruzidtdqpo_0.jpg,344.10324453801127,real
1_dbyfoksnlh_1.jpg,550.2209529149835,real
1_nqmyaryapl_1.jpg,294.9540369668537,real
1_avcccznrft_0.jpg,1304.9434549724094,real
1_tcwxsymxnn_2.jpg,696.3057586176601,real
0_lfvobvqbdn_0.jpg,517.5391934894116,real
1_kjmmkusnvx_2.jpg,642.5547866054695,real
1_ukpahpwqlr_1.jpg,1625.8877525599685,real
1_rfdefzisms_0.jpg,2835.8335807955996,real
1_lobxktzhbg_0.jpg,746.2450711215749,real
1_sdozfsvwde_1.jpg,478.61533366675576,real
1_qttltcqerf_2.jpg,1267.7899555391396,real
0_yfxvjewtjq_0.jpg,9828.800323916892,real
1_wiqnwcizhc_1.jpg,2179.126846370276,real
0_phjvutxpoi_2.jpg,775.596601188307,real
1_ehiwlsfbbi_1.jpg,704.5222180170697,real
1_jhbpkmnesn_1.jpg,2721.0200644607894,real
1_talvyktmvw_1.jpg,4687.408357168228,real
1_lfeokaeaxl_2.jpg,2076.367098813055,real
0_yfjripqxze_2.jpg,979.6613547763245,real
1_pgdjkimgen_0.jpg,1008.7026661670689,real
1_vonjmenykq_1.jpg,5128.5352950912375,real
1_isvssecxnx_0.jpg,1268.5606603531082,real
1_sentzzguhv_2.jpg,2391.5373031555837,real
1_vzvbazzbsp_2.jpg,2906.4631393473132,real
1_wcmqzgrmot_0.jpg,1821.1730275358668,real
1_nbjwcgpeoi_1.jpg,2743.462332498724,real
1_rubqttwchw_1.jpg,1265.431695695422,real
1_plrtfgcwau_1.jpg,506.6268136061415,real
1_gocmcxvpsn_1.jpg,2726.6913300497936,real
0_eynxajczkd_1.jpg,208.53719098147923,real
1_vykowaboqz_0.jpg,216.81441200022795,real
1_hrshyeoquj_1.jpg,325.79132163330996,real
1_zcucfxufwz_2.jpg,1768.7467374881073,real
1_rylynffzhh_1.jpg,1202.4595753416722,real
1_hqnoemaqsd_1.jpg,1338.2448759349074,real
1_gdudzbliss_1.jpg,1538.9561091831752,real
1_iqnjflxbjz_0.jpg,4303.6999312420285,real
1_pkuizvrqae_2.jpg,387.93510709490096,real
1_hvmzimtrdq_2.jpg,345.53957924610467,real
1_fvwdwoqrxl_0.jpg,1005.2042626218466,real
0_umtqdtidfm_2.jpg,1178.5683905944284,real
1_aypkfdynul_2.jpg,1726.248355742744,real
1_psgqslyyct_2.jpg,198.4894141050638,real
0_inxvgjgrrq_1.jpg,169.26007433426176,real
1_njgymtktgd_0.jpg,553.6014723009191,real
0_lrknyidgjx_2.jpg,778.6840578970538,real
1_fragyohcvq_1.jpg,1237.2588380720654,real
0_joxiekwyhw_0.jpg,586.260091375282,real
0_papoalwbmv_2.jpg,2117.555841018934,real
1_ksphilyouc_0.jpg,1066.6998507091773,real
1_czjeannjmi_0.jpg,1055.1679032264972,real
1_beactrbhub_0.jpg,1791.916132537686,real
1_bopzdqqfqi_2.jpg,331.4095121901614,real
1_aurcpsxlqm_2.jpg,817.4368988872816,real
0_kpxymrpgxe_0.jpg,953.9459951735198,real
1_iuuqljzmnt_2.jpg,2603.179643636145,real
1_lfpzududjy_1.jpg,1217.9113594156063,real
1_gfdjzwnpyp_1.jpg,6421.2491056254785,real
1_exglrgczti_2.jpg,295.03671936351327,real
0_saormighvs_0.jpg,751.5945330055392,real
1_xdiyqmeeez_0.jpg,1145.8758795315998,real
1_zhkqxjalrq_0.jpg,530.4920023445883,real
1_fwsodequbf_0.jpg,823.3161206338765,real
1_cfwxrlwkmn_2.jpg,1041.7172940519142,real
0_dafhnjbgjp_2.jpg,546.4090330464697,real
1_rqsjnyjukt_0.jpg,2752.361099840551,real
1_glpzlkxzsm_1.jpg,4266.8815025697395,real
1_orrqxnevvz_2.jpg,1446.3095710179248,real
1_hitfycdavv_1.jpg,3054.984287787457,real
1_zgpxvrspxj_0.jpg,809.5863788669081,real
1_nztcbpfwun_0.jpg,1842.6908954904754,real
1_okbarlnmwm_0.jpg,1327.5073202531173,real
1_qcfwiogzgu_1.jpg,2336.943378745194,real
1_goiyhxbylg_1.jpg,491.21154226813894,real
0_bjhqszctit_1.jpg,721.1196327701998,real
0_rbhecseopz_0.jpg,2306.0645771872646,real
0_stprvhmezo_1.jpg,1778.880759083495,real
1_txmnoyiyte_0.jpg,2398.391960655238,real
1_kfzohivjbx_2.jpg,501.44292007789477,real
0_lbnagdkozn_2.jpg,2277.0123450149354,real
1_njtlixpjki_0.jpg,3038.459754718239,real
1_pwnfhdvxkq_2.jpg,627.6879319489275,real
1_dkrbtzkvnu_2.jpg,1232.942774446941,real
1_jyxmpkwbfa_1.jpg,1371.5926147978882,real
0_lhglvsajka_0.jpg,1770.7637149849716,real
0_ckoletpkpg_1.jpg,2042.921912800615,real
1_oquzrhlhip_2.jpg,622.861016136465,real
1_masfllwgjt_0.jpg,326.43915403390713,real
1_wuaoezxmdm_0.jpg,806.6202588762555,real
1_wotajmhzhr_2.jpg,217.71480153730045,real
1_hbesbzgajw_2.jpg,3597.2448221224145,real
1_lzxaunichq_2.jpg,12412.07647640851,real
1_yrspgjmqgh_2.jpg,4948.117168952008,real
1_nqobranitv_1.jpg,3939.355105549829,real
1_nrekjzntec_1.jpg,1480.0570499749047,real
1_ilnbtsmfxw_2.jpg,2573.2462000177584,real
1_uudrzpnzdr_1.jpg,2873.6166330259675,real
1_rhlbdsamue_2.jpg,531.7799799552513,real
1_zbhqyecfnp_1.jpg,3822.7237885140325,real
1_xlmduthjih_0.jpg,751.3065450176603,real
1_yrcwgrgeoa_1.jpg,5916.448166627181,real
1_tyrclauybz_1.jpg,1156.5148626833545,real
0_asgfrovmom_1.jpg,338.3230214323514,real
1_epctsuhlgk_1.jpg,969.1875305048678,real
1_jgdzqmqalr_1.jpg,4180.039276144893,real
1_tewewjlsvp_2.jpg,2263.662028809976,real
1_qrwgkgajxb_0.jpg,567.4494175110594,real
1_vjgmsiuqzq_1.jpg,17828.090900031886,real
1_cwmahupvmg_2.jpg,1610.6147580124943,real
1_mafpfwpmbx_1.jpg,530.0344495598548,real
1_pcwavxhyrj_1.jpg,2998.1903457446974,real
1_csvqixkrdb_0.jpg,2069.097445518163,real
1_dwoiiugjic_0.jpg,992.5293152224069,real
1_dzaxrputrs_2.jpg,1051.1495137053796,real
1_ubzoyfwmzz_0.jpg,393.3420559630102,real
0_rhvponjpjq_2.jpg,364.8338291497093,real
1_adurlibudg_0.jpg,1683.4510302716426,real
1_rjugiiprad_1.jpg,982.657006107634,real
1_ivxjccekbd_0.jpg,459.6642250492393,real
1_xyaqswphsn_2.jpg,757.0126741370376,real
0_yiluzssiis_1.jpg,1003.6460392037217,real
1_ppntiydhgy_2.jpg,3535.31844243046,real
1_dwnjghnnvx_2.jpg,1120.4171601422177,real
1_perpssnlds_0.jpg,1414.0107533658654,real
0_ynyzjkvrxc_1.jpg,721.1928144369161,real
1_bpjvkhzgbm_2.jpg,347.37984106174264,real
0_wbsedosftd_0.jpg,1141.7816635248612,real
1_cgrpueglup_0.jpg,4138.623286846229,real
0_nizarkvxtd_0.jpg,1231.8550491412445,real
0_plcetnsilv_1.jpg,2709.914081711712,real
1_mhdugjpmkg_2.jpg,183.3295224148847,real
1_magtfjspzo_1.jpg,417.7521015295929,real
1_ithomhorcn_2.jpg,4187.546127674829,real
1_npotcizfal_0.jpg,1559.9043640266204,real
1_kowiwvrjht_2.jpg,1198.263360222892,real
0_xgbgxozjej_0.jpg,821.9362895283189,real
1_qtemagwjla_2.jpg,1955.2212086697014,real
0_pvrncpaovg_2.jpg,1426.854589420177,real
1_ewavtkrxbb_1.jpg,889.2799752361324,real
1_vseqwffxlg_0.jpg,3393.9836638771167,real
0_jjgcpugjwy_1.jpg,2087.4776734455777,real
1_keymvwytgn_2.jpg,525.4249248750903,real
1_vlplaxowmp_0.jpg,1357.5680026424175,real
1_wdukmquzms_2.jpg,2440.601826708697,real
1_fdhorbtgca_2.jpg,1287.119673836981,real
1_zfrdomsakt_1.jpg,1754.914134179687,real
0_jjkfvegcnx_0.jpg,836.567968963137,real
1_vilgdgqeug_1.jpg,970.3777039415486,real
0_cndtykayuj_0.jpg,2950.5389831583484,real
0_hhhvnhhqsc_0.jpg,1310.3338616560618,real
1_frgbhpkdyf_1.jpg,1629.2467492960336,real
1_wtqwvhlpdl_0.jpg,490.6698814778962,real
1_bqvhlqlrba_0.jpg,2394.6957297811705,real
1_kuatanwdch_2.jpg,859.6828414745402,real
0_ychnzdjprp_2.jpg,3958.785913069414,real
1_wldtjcifgl_1.jpg,1636.9549708459733,real
1_acgywoqfbr_1.jpg,802.2023088228002,real
1_mvlaaoplxi_2.jpg,371.5220168612987,real
0_ewuibihtuo_1.jpg,354.72969322570015,real
1_edmpqmyqzc_1.jpg,862.5213499275758,real
1_gmdoyjvcnu_1.jpg,1204.832877969404,real
1_xxhapzmnlc_2.jpg,1274.7932418559503,real
1_hvxowxojnn_0.jpg,1571.719708786662,real
1_ookqpmfrkj_2.jpg,908.8887010131067,real
1_emunkvnrqv_0.jpg,1596.8940191141817,real
1_etpwjvibdn_1.jpg,599.7099850677241,real
1_osjxxblajo_0.jpg,5927.054149082729,real
1_mujmyarcbg_0.jpg,1484.4890766580718,real
1_xyqvwhfumo_2.jpg,1822.0146103175368,real
1_ougeeoojhh_1.jpg,1282.8122265774823,real
1_fqmwhnpduz_0.jpg,627.1651775784314,real
1_fpljuwubiv_1.jpg,536.4655479131665,real
1_zlqlajyayj_1.jpg,1436.354031388832,real
0_lsjvxakidz_2.jpg,895.9346022393394,real
1_lecfjqrzpj_2.jpg,721.2088045134539,real
1_mdrijqznyt_2.jpg,1164.3726587513993,real
0_dtfqodmape_2.jpg,2281.3947995847984,real
1_bqxafndwgr_1.jpg,4004.815931402013,real
1_ypqjxdwawy_2.jpg,485.69854759047894,real
1_ohblqpjyui_1.jpg,1117.4158287060256,real
0_pgvkkpnfrg_0.jpg,994.4114689697875,real
1_yihwrhcmms_0.jpg,3258.9052307163856,real
1_xzafoterjz_2.jpg,1245.50527669032,real
1_zsormhyuwd_0.jpg,791.8437537559118,real
1_yqazucouzj_2.jpg,291.7058635681483,real
1_qqontzpfxr_0.jpg,3187.7957811744845,real
1_kktjrfdacw_1.jpg,540.8718450463648,real
1_geywccqnyg_1.jpg,1801.971220015685,real
1_jiltjygimx_2.jpg,2069.0135758954852,real
1_kjifjnyiql_1.jpg,13552.600312218274,real
0_cosghhimnd_0.jpg,913.7280591732758,real
0_wcqvzujamg_0.jpg,613.5048020599982,real
0_lznqagzwyk_2.jpg,1374.659018643644,real
1_bpasruchcy_2.jpg,7001.249636254475,real
1_ygorhdysrb_1.jpg,961.1335539331242,real
1_bavaszoflz_2.jpg,556.2719144455743,real
1_ttjooofork_0.jpg,22905.08631514867,real
0_bmjbamtqwn_0.jpg,13884.193133330355,real
1_jicbvkjjdq_2.jpg,2628.8178329626653,real
1_xtequyjssk_2.jpg,815.3518698985057,real
1_tfupbmfhin_1.jpg,994.7124073262117,real
1_ogaakxbtdl_2.jpg,567.1536363874163,real
1_rmyijywipw_1.jpg,1095.1520109418927,real
1_urphbybmrq_1.jpg,17840.33479244259,real
1_ihujulanle_2.jpg,1685.643136379571,real
1_vkjauhkqtr_1.jpg,755.1960456904546,real
1_ldjhbsudib_2.jpg,1221.2913655920954,real
1_eempsqftgk_1.jpg,4050.8199275651114,real
1_vqkdmyxdmh_2.jpg,336.6062202084218,real
1_oggwxheojt_2.jpg,658.4427087824328,real
0_cgacynuzzc_1.jpg,433.61222409070007,real
0_zmxeiipnqb_0.jpg,12149.020717205776,real
1_shclgsfxtj_0.jpg,281.6582329292091,real
1_modwqruopr_1.jpg,1209.0532242923118,real
1_ibcwijeodg_2.jpg,1517.7855317486374,real
1_rpwjfquqal_1.jpg,5005.397837243244,real
1_psqheyfgdj_1.jpg,1586.1966438368925,real
1_oxwfgxmggc_2.jpg,3109.851449838135,real
1_oeyhwrvdhg_1.jpg,761.6416246890028,real
0_pnzjahgfcj_0.jpg,2009.9533840685474,real
1_cjszyxkpjo_1.jpg,248.9358443737229,real
1_xzzdxxosrc_2.jpg,1029.2189580177774,real
1_lvzibxmaeo_2.jpg,208.39946657535884,real
0_kswiszkwki_2.jpg,1165.449390783155,real
1_yjkiocvhko_2.jpg,484.825313311922,real
1_mrwillpfwg_0.jpg,759.3358371290551,real
1_ydkocfookm_1.jpg,340.55341163231697,real
0_qzmsurujkz_2.jpg,250.32134922977687,real
1_wqwrkrubmc_2.jpg,515.079373163464,real
1_temeqbmzxu_0.jpg,1127.2950532774983,real
1_umloaoulgo_1.jpg,5454.1777005427975,real
1_ctpzxfjbmt_1.jpg,1096.256401150587,real
1_vauwynfqoz_2.jpg,2394.42405397184,real
1_wnmcfjyokj_2.jpg,1732.1342935490638,real
1_cejgpvadjj_2.jpg,3193.4319633851687,real
1_tlngowakdx_2.jpg,3201.9976002265394,real
1_zanufvvcjy_2.jpg,2645.125343866122,real
1_akrnfldhwy_1.jpg,1160.3293611807708,real
1_qkemkbnsys_1.jpg,2129.4931609162886,real
1_ecbrdquqjw_1.jpg,4043.870152687143,real
1_zckipketmd_2.jpg,369.3474206535184,real
0_ejmpycnatt_1.jpg,463.81319718716395,real
1_xqholsrjce_0.jpg,704.8684259404346,real
1_gphkkpxrjr_1.jpg,543.9709649584482,real
1_yaroumkbcf_1.jpg,1091.3968701026977,real
1_misitumkmh_2.jpg,12402.107997304447,real
1_wbhxgtaswg_1.jpg,1081.4907187188182,real
1_jtfcivmkts_2.jpg,712.7836010212801,real
1_ukuhgmnled_2.jpg,1264.6120234310304,real
1_xoejghzrta_1.jpg,4599.652984631453,real
1_ablzpwqhcc_1.jpg,517.8298503156009,real
1_jnrxewzqfp_2.jpg,204.5459003182363,real
1_xflvxobqkw_1.jpg,3286.8138122904156,real
1_bsbyvsgodg_1.jpg,1157.6406011772076,real
1_omqmuozzld_1.jpg,212.69107534685813,real
1_wzajmsftde_2.jpg,253.02761399770768,real
1_nlrjefgrov_2.jpg,437.6006543124929,real
1_jxkhcxifpr_2.jpg,989.580874848197,real
1_bandnkwfej_1.jpg,569.3987529822956,real
1_rooztlscpz_1.jpg,1135.548306587089,real
1_mrsqrtwgiu_2.jpg,206.09488305247163,real
1_hwfpdkxckq_2.jpg,817.1086373855451,real
1_bvjjrsdevv_1.jpg,2040.0546949860059,real
1_vvvzdxgwnn_1.jpg,1963.9937661888698,real
1_acukjpjxen_0.jpg,2203.17675639172,real
1_kxvcunmyed_1.jpg,1524.7179428904515,real
1_lynreeitbs_1.jpg,9880.337302017291,real
1_kjwnylvwuo_1.jpg,1501.025357012449,real
1_djdacdsbhz_0.jpg,4077.30438427804,real
1_remavoohjm_0.jpg,2096.4435744962807,real
1_ijueytglor_2.jpg,3134.804486941616,real
0_ymfrgnrvfw_1.jpg,1330.9967825431618,real
1_pfelpammxb_1.jpg,454.779304917084,real
1_gwwzddwvov_2.jpg,1160.2976383616754,real
1_glfpzagcui_0.jpg,1016.0849120518606,real
1_ysxtcdphlj_1.jpg,548.425225460445,real
0_oovaksexmh_1.jpg,554.8092930641635,real
1_jglooveumk_0.jpg,951.1628338366139,real
1_hjwvmxufos_1.jpg,3699.1330994487257,real
0_vekuanlmlt_1.jpg,554.5991599298626,real
1_qcnjnwebtv_0.jpg,459.3527920940229,real
1_lbywhswpgc_0.jpg,486.5845149293238,real
1_epgwtbcrmp_0.jpg,729.4738616462748,real
1_eceoujbjts_0.jpg,478.37723625465907,real
1_objwcjbabq_0.jpg,2107.486721917025,real
1_cospepjvas_0.jpg,1892.9145897730648,real
1_opqpbnwcxx_0.jpg,869.1832327741425,real
0_usqwjtjrjg_1.jpg,824.3433722973068,real
1_krfzimyfws_2.jpg,2471.0438247003044,real
1_cebcmahlap_2.jpg,342.6993433878055,real
1_jrrbiltviz_0.jpg,575.0410046797899,real
1_qtdxrbazya_1.jpg,515.2787375742075,real
1_ugaplgxvls_2.jpg,2080.5517588785815,real
1_rvpvgqjmzv_0.jpg,674.3461687591661,real
1_jlhmcnajch_0.jpg,4115.028755762735,real
1_rnghnfgpci_1.jpg,1041.007304774677,real
1_lnjdutgkns_1.jpg,238.68328954934177,real
1_embutxzbzh_2.jpg,730.9665776367536,real
1_fleoawtvif_0.jpg,1956.6147296195327,real
1_ygbwpfgavp_1.jpg,553.4176268142643,real
1_rytczudlso_1.jpg,1271.0855053790856,real
1_eswhdoxkyi_1.jpg,6980.292558872218,real
1_xnmnhtwtex_0.jpg,2385.6445667818157,real
1_xehhtcrdes_1.jpg,5176.794081006731,real
1_jpaohjsxbm_2.jpg,1304.5164183791803,real
1_efrsirqypc_0.jpg,16230.525367746348,real
0_heoufzaddn_2.jpg,781.26561533377,real
0_iiwofjbuyu_0.jpg,453.14346542541114,real
1_usqdcavxco_0.jpg,1162.4182611884103,real
1_slnnsmbaja_2.jpg,1591.1232189665432,real
0_vpiqmvxclb_1.jpg,2059.645213065173,real
1_olinrvqtyz_1.jpg,1233.6701905176274,real
1_uzurdcundg_0.jpg,1758.8803219745578,real
1_tvustqhukp_0.jpg,641.1069739984006,real
1_xmswsrpjcq_2.jpg,846.9792355398793,real
0_zpbhqridkr_0.jpg,793.5378464679329,real
1_dcnltnfeeg_1.jpg,472.3108045422301,real
1_rnhyfmjlfx_2.jpg,553.0691695191472,real
1_pbklpeenas_2.jpg,1133.6877049863563,real
1_rrmynqblsf_0.jpg,3066.4526536425965,real
1_xugfcnepbm_1.jpg,1118.6049748618916,real
1_sbvtjrwxng_1.jpg,1900.0670029184607,real
1_waxcfuxpae_2.jpg,4630.83014635422,real
1_etsusouibh_0.jpg,935.1292659019937,real
1_urkkpopfzg_0.jpg,941.8945928090615,real
1_ehfxohnspa_2.jpg,1791.703325086512,real
1_yrsmztkuqj_2.jpg,572.5695348034199,real
1_oopzotineh_0.jpg,2402.1462935920754,real
1_eipzvbpuuu_0.jpg,600.673376357044,real
1_uaukglhmje_1.jpg,2369.6205616434236,real
1_vudekhgmvp_0.jpg,7676.983729148001,real
0_xxbunqmupn_1.jpg,1217.4606502458284,real
1_ynbspbggvc_1.jpg,5605.635778296049,real
0_gbvravevjt_2.jpg,1637.940654684732,real
1_qtjjwfutqs_2.jpg,310.9234099537072,real
1_vzwxzyygdn_0.jpg,10362.933191757806,real
1_rpanzyxdwh_2.jpg,1334.8195162149132,real
1_obumkiydzq_0.jpg,716.4673291654797,real
1_beoohhpboz_1.jpg,1012.8444522157007,real
0_cbgerjhdzy_2.jpg,197.4495355684724,real
1_xcowblozsy_1.jpg,1211.6373419882802,real
0_uqhoxraupo_0.jpg,469.22151651148107,real
0_upmgtackuf_2.jpg,1739.646110766632,real
1_yavbbrxkco_0.jpg,1365.8224681737472,real
1_xhourslujq_2.jpg,1060.6944254931188,real
1_agplffthuy_1.jpg,911.2562220043959,real
1_xtnjquqneo_0.jpg,2341.2068607770416,real
1_ecqpbhajkx_2.jpg,1176.2817055330033,real
1_belhsfgafi_1.jpg,1275.7772938995647,real
1_owmzjclufi_1.jpg,652.492629839251,real
1_xgjudwhebz_0.jpg,1237.2297741271514,real
1_gjaqtwlpbc_1.jpg,742.8170582180667,real
1_uphkzkvshe_2.jpg,2153.593682971511,real
1_kljnmxtnft_1.jpg,4597.06641429844,real
0_fsqteuqfqj_2.jpg,1939.9465695225858,real
1_ynntrwpvzs_2.jpg,621.854221073899,real
1_wwmjfkgzyj_2.jpg,2164.5085987486677,real
1_yizmbpqxqm_0.jpg,2175.1429081141873,real
1_tbkkoshzld_1.jpg,1150.3479802621398,real
1_gmezwlnjqh_0.jpg,3071.8261158080068,real
1_gxpohzcamw_2.jpg,476.99880296356827,real
1_npofldlttc_1.jpg,6459.6074187605645,real
1_emnttneegx_2.jpg,320.93538662276137,real
0_brqcongpqi_2.jpg,1975.996548485031,real
1_fytklttxuh_1.jpg,2614.33361393747,real
1_ljkfbaybdu_0.jpg,8381.442456726032,real
1_qrtudzgxmy_2.jpg,197.77535040782718,real
0_fneatzvrsv_1.jpg,1245.999994655293,real
1_ujlmoaepee_1.jpg,16714.76934067084,real
1_bjylmnvggi_0.jpg,2900.06409086341,real
0_zouzhaadrh_0.jpg,1106.3588539196621,real
1_oxthhmwxnz_2.jpg,2982.3201229912893,real
0_itndexqskc_0.jpg,430.8367841562496,real
1_jivmrkqgen_2.jpg,835.1842414473851,real
1_kjgtiagnsq_1.jpg,498.1218909375224,real
1_dcdmzumqzk_2.jpg,589.5240351269018,real
1_qdhkyhriqi_0.jpg,398.28255042092394,real
1_dowpslozxr_2.jpg,6759.752982764381,real
1_zhaiqernms_2.jpg,628.37075072872,real
0_wjbzupwcge_2.jpg,8377.821741575204,real
1_zhouyytxyi_0.jpg,915.4809030658353,real
0_gchvouptky_1.jpg,1459.0275170176487,real
1_hthuorhwdn_2.jpg,634.1050508317228,real
1_qcxkzxksxm_1.jpg,23283.016210146514,real
1_rswefytioa_1.jpg,2186.128574503208,real
1_zhrgqbbjvh_1.jpg,5464.84366596187,real
1_hjiymqsjsb_2.jpg,2175.1255611354536,real
1_xgohnozhqe_0.jpg,614.9484808018981,real
1_lugzkkhoer_2.jpg,1774.6351574056102,real
0_mjtgoedhei_0.jpg,1096.8620825354033,real
1_bvpfmkzeoi_1.jpg,2341.1793678089857,real
1_efdiqgqeka_0.jpg,1469.9061304066192,real
1_gqdbkcbowq_1.jpg,381.8064808287456,real
1_vycjvimbgl_1.jpg,4241.250839700107,real
1_jppzzcldui_2.jpg,1515.484998824546,real
1_moytbqbnun_2.jpg,6362.48322895595,real
1_uzzcrwkbin_0.jpg,3867.0423676372816,real
1_nelhfrdmfg_0.jpg,795.513969401924,real
0_egkaufznwj_1.jpg,694.0424854512117,real
1_qdfijwelsj_1.jpg,326.18768236787054,real
1_jffrjoefsw_0.jpg,4731.751664491754,real
1_gzrgipegjc_2.jpg,1032.394737462906,real
0_qyefejorlb_2.jpg,1594.8668171863962,real
1_ypanvoaglt_0.jpg,2012.9861212825338,real
1_libveqocal_0.jpg,1041.7587986143367,real
1_loiajhczyc_1.jpg,3129.1642839399187,real
1_nhknkdzana_1.jpg,1268.7706779911339,real
0_zozjzdrvtp_0.jpg,1749.0404458890007,real
1_zjuwskbqkt_0.jpg,1006.5211448494665,real
1_cthdrbnhpo_0.jpg,1793.2157170980086,real
1_bkmtxhrlsl_2.jpg,1912.7767958174343,real
1_corzuofzie_1.jpg,217.56485047632333,real
1_uweqkojgcd_1.jpg,4102.964843571658,real
1_ssxjtjxext_2.jpg,4426.581984043718,real
1_zuodatdyzd_0.jpg,1192.1580107854536,real
1_vlmlqvuxic_1.jpg,10411.872258956111,real
1_updgklljiv_0.jpg,1221.2060185503533,real
1_pmsjopmocd_2.jpg,651.4636182387836,real
1_imfydqnbdk_2.jpg,1082.3191591486839,real
1_wtkgrlrxwo_0.jpg,1098.6952729056347,real
